instrument,year,a_E,a_E_source,a_weak_E_proxy,a_E_pb,a_E_de,a_E_wacc,a_F,a_sigma_E,a_sigma_D_hat,a_sigma_V_hat,a_mu_hat,DD_a,PD_a,a_naive_status,m_covid,m_rit_rf,m_rit,m_new_wacc,"m_weighted_average_cost_of_capital,_(%)",m_beta_levered,m_beta_unlevered,m_environmental_pillar_score,m_social_pillar_score,m_governance_pillar_score,m_esg_score,m_esg_combined_score,m_environmental_pillar_score_1,m_social_pillar_score_1,m_governance_pillar_score_1,m_esg_score_1,m_esg_combined_score_1,m_lnta,m_td/ta,m_price_to_book_value_per_share,m_capital_adequacy_total_(%),"m_wacc_tax_rate,_(%)","m_wacc_cost_of_debt,_(%)","m_wacc_debt_weight,_(%)","m_wacc_equity_weight,_(%)",m_total_assets,m_debt_total,m_d/e,m_dummylarge,m_dummymid,m_rf,m_F,m_ticker_prefix,m_date,m_Month,m_symbol,m_market_cap,m_equity_volatility,m_equity_vol,m_E_t,m_F_t,m_rf_t,m_T,m_sigma_E_tminus1,m_sigmaE_count,m_sigmaE_window_end_year,m_sigmaE_window_start_year,m_asset_value,m_asset_vol,m_solver_cost,m_nfev,m_status_flag,m_d1,m_d2,DD_m,PD_m,m_solver_status,size_dummy,covid_dummy,outlier_a,outlier_m
HFWA,2022,9318364431.82653,E_pb,False,9318364431.82653,1022689278.8719968,6544499392.88703,68070000.0,0.2258765011280684,0.1064691252820171,0.2250105642131649,0.162062601,22.50219643958554,1.9750454077917052e-112,ok,1.0,0.119011086,0.133211086,3.868428311,6.587787952,0.62331398,0.590860414,21.22464922,53.60656499,62.3083329,49.78749589,49.78749589,23.43731268,52.18665281,58.25800418,47.72220468,47.72220468,8.850818522,0.009752009,1.348137151,14.0,17.47881,4.536447433,6.240606974,93.75939303,6980.1,68.07,0.066559806,0.0,0.0,0.0141999999999999,68070000.0,HFWA,,,HFWA,1075669196.08,0.3307185476151743,0.2258765011280684,1075669196.08,68070000.0,0.0141999999999999,1.0,0.2258765011280684,3.0,2021.0,2019.0,1142779432.5283945,0.2126118019517594,0.0,4.0,converged,13.439912310748449,13.227300508796688,13.227300508796688,3.052029590762173e-40,converged,1,1,other,other
HIFS,2021,7000492731.47022,E_pb,False,7000492731.47022,,,665000000.0,0.1652741147275118,0.0913185286818779,0.1588582890991814,0.00474543,15.339611786651217,2.0783668791164495e-53,ok,1.0,0.16246206,0.16286206,0.16286206,1.515266,0.904750383,0.904750383,17.43215031,6.336396157,7.212436231,5.739329537,5.739329537,18.99807322,8.595493609,8.282492701,7.245062203,7.245062203,8.140655133,0.193811723,2.530757468,12.97,28.85628,0.0,0.0,100.0,3431.165,665.0,0.0,0.0,0.0,0.0004,665000000.0,HIFS,,,HIFS,897436967.3568,0.1961290466680205,0.1652741147275118,897436967.3568,665000000.0,0.0004,1.0,0.1652741147275118,3.0,2020.0,2018.0,1562171020.5659716,0.094946775590911,0.0,7.0,converged,9.046670744747312,8.9517239691564,8.9517239691564,1.7498659261527278e-19,converged,0,1,other,
HIFS,2022,4479869955.646057,E_pb,False,4479869955.646057,,,1276000000.0,0.0831925023777377,0.0707981255944344,0.0804448334940824,0.16286206,20.71129136612193,1.3700585100228366e-95,ok,1.0,-0.09823052,-0.08403052,-0.08403052,8.1263165,0.925370875,0.925370875,17.26625006,5.80909212,6.045623836,5.255364604,5.255364604,17.43215031,6.336396157,7.212436231,5.739329537,5.739329537,8.341362285,0.30425874,1.535359343,12.51,27.60445,0.0,0.0,100.0,4193.799,1276.0,0.0,0.0,0.0,0.0141999999999999,1276000000.0,HIFS,,,HIFS,592596504.0,0.3116317412299813,0.0831925023777377,592596504.0,1276000000.0,0.0141999999999999,1.0,0.0831925023777377,3.0,2021.0,2019.0,1850605343.551942,0.0266397081327313,0.0,8.0,converged,14.502315433629782,14.475675725497052,14.475675725497052,8.631046577698213e-48,converged,0,1,other,zero_cost_debt
HOMB,2016,24452227294.7704,E_pb,False,24452227294.7704,25551771244.376385,9268939818.958197,1487314000.0,0.191261164647664,0.097815291161916,0.1859031918794408,0.044898351,15.526441532587556,1.1489088629707468e-54,insufficient_returns,0.0,0.265523039,0.267523039,1.310619981,7.694368132,1.053786545,1.016045176,21.15270351,23.28879886,55.73805461,31.61694389,31.61694389,18.2821119,13.4215901,50.76184641,24.9313734,24.9313734,9.191001067,0.151635755,2.938563102,12.97,36.18497,1.657622561,5.500607695,94.4993923,9808.465,1487.314,0.058207863,0.0,0.0,0.002,1487314000.0,HOMB,,,HOMB,5483575280.0,0.3044859448061001,,5483575280.0,1487314000.0,0.002,1.0,,0.0,2015.0,2015.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
HOMB,2017,23139447118.824192,E_pb,False,23139447118.824192,15369631834.667322,12923604651.544912,1815008000.0,0.191261164647664,0.097815291161916,0.1844645823485906,0.267523039,15.566521790164094,6.1455828796538055e-55,insufficient_returns,0.0,0.222527761,0.230527761,1.711428129,7.670372174,1.165238864,1.083751034,22.15799615,25.44176468,66.69068863,36.62776319,36.62776319,21.15270351,23.28879886,55.73805461,31.61694389,31.61694389,9.578433084,0.125608176,1.831412846,15.05,36.32805,2.364068099,10.56180413,89.43819587,14449.76,1815.008,0.118090532,0.0,0.0,0.008,1815008000.0,HOMB,,,HOMB,4591038000.0,0.2250114997403169,,4591038000.0,1815008000.0,0.008,1.0,,1.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
HOMB,2018,15809386880.259865,E_pb,False,15809386880.259865,14865275553.10515,13499887272.943176,1984862000.0,0.0338580912204317,0.0584645228051079,0.0366028191005843,0.230527761,66.20210834915935,0.0,ok,0.0,-0.262560268,-0.244460268,1.392622789,9.306248029,1.197069754,1.103583892,21.58687943,20.95429095,61.34687986,32.47820506,32.47820506,22.15799615,25.44176468,66.69068863,36.62776319,36.62776319,9.635767441,0.129708874,1.187106939,15.31,36.55707,2.535013529,11.77950028,88.22049972,15302.438,1984.862,0.133523391,0.0,0.0,0.0181,1984862000.0,HOMB,,,HOMB,3226561760.0,0.2245384764235352,0.0261596119456815,3226561760.0,1984862000.0,0.0181,1.0,0.0261596119456815,2.0,2017.0,2016.0,5175820935.345136,0.0163076746285199,0.0,5.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,other
HOMB,2021,24703143381.902386,E_pb,False,24703143381.902386,6878400993.191568,15938868719.918928,911979000.0,0.1897324243105336,0.0974331060776334,0.1864462779986896,-0.118299762,17.161191822476418,2.5919422984749113e-66,ok,1.0,0.255822906,0.256222906,1.581875831,1.549243586,1.134362803,1.031660417,23.59114564,33.22962129,64.046429,40.42550193,40.42550193,22.47551683,34.6601962,50.91009765,36.01984435,36.01984435,9.801019405,0.050519168,1.441243537,19.77,24.91617,1.805512051,11.70647643,88.29352357,18052.138,911.979,0.132585902,0.0,0.0,0.0004,911979000.0,HOMB,,,HOMB,3986077516.7,0.2882791956629021,0.1897324243105336,3986077516.7,911979000.0,0.0004,1.0,0.1897324243105336,3.0,2020.0,2018.0,4897691798.522495,0.1544172733606519,0.0,8.0,converged,10.96525445891249,10.810837185551838,10.810837185551838,1.529329041244578e-27,converged,1,1,other,
HOMB,2022,28479955181.52882,E_pb,False,28479955181.52882,9989809799.63667,20390244323.124496,1221566000.0,0.190395583723067,0.0975988959307667,0.1865790358086732,0.256222906,18.38299594259833,8.988041245427494e-76,ok,1.0,-0.028180232,-0.013980232,3.151660882,8.763152967,1.183690241,1.083098249,22.02378034,32.61447171,48.06988461,34.38398647,34.38398647,23.59114564,33.22962129,64.046429,40.42550193,40.42550193,10.03817525,0.053381751,1.31474131,16.54,24.04859,4.165976457,10.89577245,89.10422755,22883.588,1221.566,0.122281207,0.0,0.0,0.0141999999999999,1221566000.0,HOMB,,,HOMB,4636253795.099999,0.2695026282675945,0.190395583723067,4636253795.099999,1221566000.0,0.0141999999999999,1.0,0.190395583723067,3.0,2021.0,2019.0,5840596135.2985115,0.1511356421772604,0.0,5.0,converged,10.522469721017988,10.371334078840729,10.371334078840729,1.6740868831501815e-25,converged,1,1,other,
HOMB,2023,27971345789.149765,E_pb,False,27971345789.149765,13312266723.558971,19848755066.826218,1883219000.0,0.1932871477751457,0.0983217869437864,0.1872967549115234,-0.013980232,14.585596732917056,1.7343779236305028e-48,ok,1.0,0.042660155,0.092160155,3.79360294,7.481983214,1.133224816,1.022503499,19.75553826,26.48716249,41.75905033,29.00667183,29.00667183,22.02378034,32.61447171,48.06988461,34.38398647,34.38398647,10.02820904,0.083119893,1.346495676,17.79,23.45486,4.850555438,12.39327942,87.60672058,22656.658,1883.219,0.141464939,0.0,0.0,0.0495,1883219000.0,HOMB,,,HOMB,5104666093.02,0.2599965365320208,0.1932871477751457,5104666093.02,1883219000.0,0.0495,1.0,0.1932871477751457,3.0,2022.0,2020.0,6896935329.220595,0.1430586633580589,0.0,5.0,converged,9.491403524799068,9.34834486144101,9.34834486144101,4.451498441619229e-21,converged,1,1,other,
HONE,2022,5432133772.851705,E_pb,False,5432133772.851705,8384537691.133957,5095222953.7945,434960000.0,0.191261164647664,0.097815291161916,0.1843335069852903,0.044898351,14.266367478009595,1.7728634927674598e-46,insufficient_returns,1.0,0.008974476,0.023174476,3.569814532,6.956711701,0.699830737,0.672852598,56.2774253,47.99551343,66.1461825,53.33696744,53.33696744,51.94850383,54.15648243,52.08489749,50.60123746,50.60123746,8.586634362,0.081156143,1.103064273,14.6,22.71025757,4.590237803,4.93180011,95.06819989,5359.545,434.96,0.051876444,0.0,0.0,0.0141999999999999,434960000.0,HONE,,,HONE,598746670.0,0.2214294992147779,,598746670.0,434960000.0,0.0141999999999999,1.0,,0.0,2021.0,2021.0,,,,,no_sigma_E,,,,,no_sigma_E,0,1,other,
HOPE,2017,16517083650.57324,E_pb,False,16517083650.57324,31656660753.529213,13634554035.824844,1328446000.0,0.191261164647664,0.097815291161916,0.1843049241056714,0.044898351,14.246268298514837,2.3644197047727433e-46,insufficient_returns,0.0,0.229248648,0.237248648,1.703112652,8.924484722,1.343326673,1.310083791,22.15799615,46.21303466,55.25394647,42.81308592,42.81308592,21.15270351,46.81510826,32.54124005,34.93514011,34.93514011,9.56147016,0.093508303,1.28255444,13.82,39.53267,2.440026679,4.027411568,95.97258843,14206.717,1328.446,0.041964186,0.0,0.0,0.008,1328446000.0,HOPE,,,HOPE,2337022000.0,0.2242606311188688,,2337022000.0,1328446000.0,0.008,1.0,,0.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
HOPE,2018,11196844629.7422,E_pb,False,11196844629.7422,7963714226.63578,13422086773.854738,1117752000.0,0.191261164647664,0.097815291161916,0.1827794161080345,0.237248648,14.334274052972733,6.681831004615457e-47,insufficient_returns,0.0,-0.350914668,-0.332814668,2.246789676,10.79483411,1.437537773,1.325059282,21.58687943,40.4615889,33.67532756,32.19206602,32.19206602,22.15799615,46.21303466,55.25394647,42.81308592,42.81308592,9.635997051,0.073027277,0.789165971,12.94,39.52103,4.197560452,12.30805654,87.69194346,15305.952,1117.752,0.140355614,0.0,0.0,0.0181,1117752000.0,HOPE,,,HOPE,1518744160.0,0.2750956120643176,,1518744160.0,1117752000.0,0.0181,1.0,,1.0,2017.0,2017.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
HOPE,2021,14564010466.1477,E_pb,False,14564010466.1477,3435981295.761464,15148689584.327986,621563000.0,0.2049866263202801,0.10124665658007,0.2007404299579644,-0.243715797,14.605925234408415,1.2873152726947328e-48,ok,1.0,0.272325097,0.272725097,1.817597797,1.608554294,1.493463892,1.315691509,17.43215031,33.34952573,25.58979743,25.75369184,25.75369184,18.99807322,31.44082306,27.6432095,25.54620366,25.54620366,9.791944688,0.034745423,0.843434901,12.42,25.30769549,2.12424914,15.31869904,84.68130096,17889.061,621.563,0.180898249,0.0,0.0,0.0004,621563000.0,HOPE,,,HOPE,1765294908.92,0.2653018355736634,0.2049866263202801,1765294908.92,621563000.0,0.0004,1.0,0.2049866263202801,3.0,2020.0,2018.0,2386609333.4384184,0.1516217349736714,0.0,5.0,converged,8.951792107624296,8.800170372650625,8.800170372650625,6.830429962781603e-19,converged,1,1,other,
HTBK,2018,4084075803.8068542,E_pb,False,4084075803.8068542,645645773.6925381,2918597154.2061267,39369000.0,0.191261164647664,0.097815291161916,0.1903689808624308,0.044898351,24.574611164106145,1.1802886010297375e-133,insufficient_returns,0.0,-0.284532563,-0.266432563,1.39761955,7.072192998,0.740410393,0.713324094,21.58687943,13.42227179,77.6182545,34.60001843,34.60001843,22.15799615,15.04601655,71.01921757,33.02974253,33.02974253,8.038047743,0.012713777,1.335890735,15.0,37.72658,2.647581852,5.747175279,94.25282472,3096.562,39.369,0.06097616,0.0,0.0,0.0181,39369000.0,HTBK,,,HTBK,698492970.0,0.2545129453768367,,698492970.0,39369000.0,0.0181,1.0,,0.0,2017.0,2017.0,,,,,no_sigma_E,,,,,no_sigma_E,0,0,other,
HTBK,2019,5374943919.975971,E_pb,False,5374943919.975971,516179613.88724285,3814722994.610755,39882000.0,0.191261164647664,0.097815291161916,0.1905729046035857,-0.266432563,24.276165321232483,1.7503880196217729e-130,insufficient_returns,0.0,0.031115817,0.052515817,1.309000866,6.518250896,0.863506571,0.823866394,20.28455285,11.13905151,66.91817892,29.61551396,29.61551396,21.58687943,13.42227179,77.6182545,34.60001843,34.60001843,8.321047642,0.009704918,1.320761012,14.6,37.72658,2.023739185,7.172226765,92.82777323,4109.463,39.882,0.077263803,0.0,0.0,0.0214,39882000.0,HTBK,,,HTBK,790270265.0,0.1963977596579922,,790270265.0,39882000.0,0.0214,1.0,,1.0,2018.0,2018.0,,,,,no_sigma_E,,,,,no_sigma_E,0,0,other,
HTBK,2020,4225313238.487596,E_pb,False,4225313238.487596,398946388.0102777,4214315950.8177176,39740000.0,0.2255305623464638,0.1063826405866159,0.2244203913483603,0.052515817,20.957031747813375,8.093590417995688e-98,ok,1.0,-0.324244274,-0.319844274,1.000495771,7.742354661,1.238956586,1.166590595,18.99807322,6.301510349,73.64039062,29.63608976,29.63608976,20.28455285,11.13905151,66.91817892,29.61551396,29.61551396,8.441200305,0.008575534,0.919671154,16.5,37.72658,2.073703018,9.058863227,90.94113677,4634.114,39.74,0.099612382,0.0,0.0,0.0044,39740000.0,HTBK,,,HTBK,546352085.0,0.4385817183362345,0.2255305623464638,546352085.0,39740000.0,0.0044,1.0,0.2255305623464638,2.0,2019.0,2018.0,585917613.1196266,0.2103010563473192,0.0,4.0,converged,12.92116295072702,12.710861894379702,12.710861894379702,2.5732032234580324e-37,converged,0,1,other,
HTBK,2021,6577161995.725066,E_pb,False,6577161995.725066,701027619.5751634,5203082488.2525215,39925000.0,0.2013425428410085,0.1003356357102521,0.2007331053695349,-0.319844274,23.764972173140613,3.846914147958945e-125,ok,1.0,0.308848664,0.309248664,1.76083835,1.54372663,1.166699328,1.120833772,22.77871804,22.7213379,68.48301088,36.69357327,36.69357327,18.99807322,6.301510349,73.64039062,29.63608976,29.63608976,8.612395911,0.007259871,1.204722277,14.4,28.14853,2.043455807,5.388333756,94.61166624,5499.409,39.925,0.056952107,0.0,0.0,0.0004,39925000.0,HTBK,,,HTBK,720457653.78,0.3470759101745705,0.2013425428410085,720457653.78,39925000.0,0.0004,1.0,0.2013425428410085,3.0,2020.0,2018.0,760366686.9735748,0.1907747650006362,0.0,4.0,converged,15.543961546237371,15.353186781236737,15.353186781236737,1.6860321514896635e-53,converged,0,1,other,other
HTBK,2022,6401958432.63691,E_pb,False,6401958432.63691,689193998.5652153,4879009625.599476,39350000.0,0.3163125344601774,0.1290781336150443,0.3151687181454788,0.309248664,16.999066504583,4.1719014679097364e-65,ok,1.0,0.115214898,0.129414898,2.957923117,8.220525449,0.998304655,0.95891803,23.56427534,20.88803179,75.26350093,38.57920542,38.57920542,22.77871804,22.7213379,68.48301088,36.69357327,36.69357327,8.548222756,0.007629547,1.250814917,14.8,28.06106,3.941534523,5.40118378,94.59881622,5157.58,39.35,0.05709568,0.0,0.0,0.0141999999999999,39350000.0,HTBK,,,HTBK,791085399.0,0.3411143241798353,0.3163125344601774,791085399.0,39350000.0,0.0141999999999999,1.0,0.3163125344601774,3.0,2021.0,2019.0,829880577.5550783,0.301525586090419,0.0,4.0,converged,10.309057725246726,10.007532139156307,10.007532139156307,7.061579411333207e-24,converged,0,1,other,
HTH,2017,14813998505.475842,E_pb,False,14813998505.475842,3140743509.833256,8645006675.019976,1715066000.0,0.191261164647664,0.097815291161916,0.1815651627715376,0.226396207,13.634675108890695,1.2454885963471125e-42,insufficient_returns,0.0,0.229507435,0.237507435,1.398096576,5.590988878,1.023945593,0.758577203,22.15799615,36.67505939,33.38480897,30.20936069,30.20936069,21.15270351,37.18925597,37.86547213,32.07744093,32.07744093,9.500453437,0.128317631,1.271509272,18.78,35.93792,1.942610164,35.31987812,64.68012188,13365.786,1715.066,0.546070061,0.0,0.0,0.008,1715066000.0,HTH,,,HTH,1625051216.0,0.2239685373534297,,1625051216.0,1715066000.0,0.008,1.0,,1.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
HTH,2018,10479656552.830109,E_pb,False,10479656552.830109,2145313805.455176,8180061456.989067,1443358000.0,0.0338580912204317,0.0584645228051079,0.0368368588569071,0.237507435,63.74938623725742,0.0,ok,0.0,-0.252340447,-0.234240447,1.722813647,5.717552507,0.798641076,0.549200455,21.58687943,36.0346843,34.95780591,30.45801354,30.45801354,22.15799615,36.67505939,33.38480897,30.20936069,30.20936069,9.523951268,0.105481083,0.856166122,17.47,32.49233983,2.759454201,40.21983838,59.78016162,13683.572,1443.358,0.672795745,0.0,0.0,0.0181,1443358000.0,HTH,,,HTH,1143887216.0,0.1280933579402409,0.0078568246661098,1143887216.0,1443358000.0,0.0181,1.0,0.0078568246661098,2.0,2017.0,2016.0,2561355445.4320908,0.0035088145654159,0.0,6.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,other
HTH,2021,19074348573.79344,E_pb,False,19074348573.79344,2845954084.001553,12681813769.864029,1348104000.0,0.178336404846888,0.094584101211722,0.172807841853202,-0.007344596,15.599175657294438,3.687005954435423e-55,ok,1.0,0.1628675,0.1632675,1.172738353,1.46660781,1.089336855,0.795818401,24.13149672,41.60008132,39.90551072,35.96433008,35.96433008,21.58265968,41.59931644,36.20759086,34.04017411,34.04017411,9.835694675,0.072133246,1.09995819,23.75,22.13793352,1.363886525,32.14318859,67.85681141,18689.08,1348.104,0.473691409,0.0,0.0,0.0004,1348104000.0,HTH,,,HTH,2774627307.06,0.2271316818299127,0.178336404846888,2774627307.06,1348104000.0,0.0004,1.0,0.178336404846888,3.0,2020.0,2018.0,4122192173.294363,0.1200373582698094,0.0,5.0,converged,9.3745017535685,9.254464395298688,9.254464395298688,1.0765357225967547e-20,converged,1,1,other,
HTH,2022,14186472530.345078,E_pb,False,14186472530.345078,1535056620.343195,8582269469.412198,1373139000.0,0.088312860163369,0.0720782150408422,0.0868801493064542,0.1632675,29.777488104895763,3.8223995895345954e-195,ok,1.0,-0.102880569,-0.088680569,3.484292082,6.805739242,1.077497724,0.635421014,22.70416476,47.47168535,37.63049305,38.09295882,38.09295882,24.13149672,41.60008132,39.90551072,35.96433008,35.96433008,9.696419225,0.084452622,0.952998539,20.98,22.22393647,4.540087155,47.21618415,52.78381585,16259.282,1373.139,0.894520099,0.0,0.0,0.0141999999999999,1373139000.0,HTH,,,HTH,1941185596.25,0.3690224195044005,0.088312860163369,1941185596.25,1373139000.0,0.0141999999999999,1.0,0.088312860163369,3.0,2021.0,2019.0,3294963809.3697085,0.0520283872457775,0.0,7.0,converged,17.12237008039527,17.070341693149494,17.070341693149494,1.2337575156036277e-65,converged,1,1,other,other
HTH,2023,16405822670.081535,E_pb,False,16405822670.081535,1846410440.6593273,9710856951.134758,1284604000.0,0.1285832138332986,0.0821458034583246,0.1252111254020896,-0.088680569,20.174354614586232,8.224837870628443e-91,ok,1.0,0.005749967,0.055249967,3.498754579,6.455729837,1.117469162,0.728991394,23.09321384,49.43480201,44.6172835,41.88599518,41.88599518,22.70416476,47.47168535,37.63049305,38.09295882,38.09295882,9.709113414,0.078010828,1.080582208,22.34,23.40459,4.525300888,41.02836394,58.97163606,16466.996,1284.604,0.695730468,0.0,0.0,0.0495,1284604000.0,HTH,,,HTH,2293678058.42,0.2844248543647154,0.1285832138332986,2293678058.42,1284604000.0,0.0495,1.0,0.1285832138332986,3.0,2022.0,2020.0,3516242311.3832994,0.0838760444211515,0.0,5.0,converged,12.63721956974023,12.55334352531908,12.55334352531908,1.9053636183106477e-36,converged,1,1,other,
HWBK,2018,1675398344.856272,E_pb,False,1675398344.856272,282278966.96556544,926218141.3264248,169286000.0,0.191261164647664,0.097815291161916,0.1826856714024275,0.044898351,13.228652077322383,2.997645818094589e-40,insufficient_returns,0.0,-0.174490622,-0.156390622,1.887340759,3.75864341,0.241654271,0.173122441,21.58687943,32.37173988,36.59893404,29.23199923,29.23199923,22.15799615,37.42330575,29.33768016,29.12352451,29.12352451,7.300933208,0.114252586,1.276595132,13.28,33.99202,3.007367463,37.48873636,62.51126364,1481.682,169.286,0.599711703,0.0,0.0,0.0181,169286000.0,HWBK,,,HWBK,119808116.5918,0.1443641456070487,,119808116.5918,169286000.0,0.0181,1.0,,0.0,2017.0,2017.0,,,,,no_sigma_E,,,,,no_sigma_E,0,0,other,
HWBK,2020,1665305874.4985769,E_pb,False,1665305874.4985769,291303483.0548306,1025221183.488356,201314000.0,0.1265996761476158,0.0816499190369039,0.1217518678034469,0.022648357,18.416598292399605,4.834621881952967e-76,ok,1.0,-0.119114077,-0.114714077,1.142081616,3.126699771,0.521521316,0.35703824,18.99807322,33.2421466,39.74327998,30.79568551,30.79568551,20.28455285,36.60765527,41.19600976,32.98796053,32.98796053,7.458031013,0.116116053,1.086718481,14.97,33.33802398,1.815002333,40.86619069,59.13380931,1733.731,201.314,0.691079962,0.0,0.0,0.0044,201314000.0,HWBK,,,HWBK,134945424.2496,0.3448903332107902,0.1265996761476158,134945424.2496,201314000.0,0.0044,1.0,0.1265996761476158,2.0,2019.0,2018.0,335375588.5141424,0.0509400433212388,0.0,6.0,converged,10.131177669500934,10.080237626179697,10.080237626179697,3.378126497264476e-24,converged,0,1,other,
HWBK,2021,1936786361.911952,E_pb,False,1936786361.911952,300218379.47821856,1219344252.89215,150733000.0,0.093684157926962,0.0734210394817405,0.0922210238893423,-0.114714077,27.20914527553137,2.531315095147969e-163,ok,1.0,0.11170463,0.11210463,1.560879427,1.623427084,0.511744638,0.364023159,17.43215031,26.78474285,34.45086149,25.68754259,25.68754259,18.99807322,33.2421466,39.74327998,30.79568551,30.79568551,7.512917882,0.082298054,1.152288656,14.79,19.1754,1.838854001,33.4255547,66.5744453,1831.55,150.733,0.502077855,0.0,0.0,0.0004,150733000.0,HWBK,,,HWBK,170916295.94688,0.1461720837653891,0.093684157926962,170916295.94688,150733000.0,0.0004,1.0,0.093684157926962,3.0,2020.0,2018.0,321589014.8144524,0.0497907251447929,0.0,9.0,converged,15.251914387480287,15.202123662335492,15.202123662335492,1.711701731858373e-52,converged,0,1,other,other
HWBK,2022,2048019922.1909704,E_pb,False,2048019922.1909704,407932630.25195664,1399691136.2153225,152673000.0,0.1142494266204479,0.0785623566551119,0.1117736373006943,0.11210463,24.8187962661121,2.8097397759359668e-136,ok,1.0,0.014940762,0.029140762,4.666788391,5.691119256,0.396146356,0.30414438,17.26625006,24.03343673,39.69553073,26.40860601,26.40860601,17.43215031,26.78474285,34.45086149,25.68754259,25.68754259,7.561922517,0.079370847,1.15650691,13.85,19.1754,5.747734852,27.23358307,72.76641693,1923.54,152.673,0.374260328,0.0,0.0,0.0141999999999999,152673000.0,HWBK,,,HWBK,147351930.786968,0.1649882878763609,0.1142494266204479,147351930.786968,152673000.0,0.0141999999999999,1.0,0.1142494266204479,3.0,2021.0,2019.0,297872294.0789455,0.0565170844636043,0.0,6.0,converged,12.105429161905306,12.048912077441702,12.048912077441702,9.826332066718537e-34,converged,0,1,other,
HWC,2016,29785709225.113297,E_pb,False,29785709225.113297,2714048061.1736984,14870675637.491629,1661686000.0,0.191261164647664,0.097815291161916,0.1863234679444077,0.044898351,15.92941336801962,1.9802765227927332e-57,insufficient_returns,0.0,0.386130774,0.388130774,2.066514776,5.282384453,0.869266321,0.591036625,21.15270351,19.51383716,47.44027304,26.75736153,26.75736153,18.2821119,22.0309647,44.64052288,26.99794673,26.99794673,10.0847795,0.069308241,1.334866981,13.21,23.11216,2.374597532,37.97502264,62.02497736,23975.302,1661.686,0.612253712,0.0,0.0,0.002,1661686000.0,HWC,,,HWC,3691221920.0,0.2999937484207409,,3691221920.0,1661686000.0,0.002,1.0,,0.0,2015.0,2015.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
HWC,2017,37024139042.88787,E_pb,False,37024139042.88787,3988820781.6942782,18178506148.035385,2009403000.0,0.191261164647664,0.097815291161916,0.1864506758041568,0.388130774,17.899278177472812,5.973009319705753e-72,insufficient_returns,0.0,0.263624481,0.271624481,2.012342043,5.466784971,0.912562609,0.657783777,22.15799615,31.61565146,52.14939373,34.45514487,34.45514487,21.15270351,19.51383716,47.44027304,26.75736153,26.75736153,10.21596294,0.073507341,1.461862931,11.9,23.11216,2.382316467,33.49996723,66.50003277,27336.086,2009.403,0.503758657,0.0,0.0,0.008,2009403000.0,HWC,,,HWC,4239338400.0,0.1796899629702005,,4239338400.0,2009403000.0,0.008,1.0,,1.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
HWC,2018,25445890834.330643,E_pb,False,25445890834.330643,2953419573.9557047,17491719085.974403,1814121000.0,0.0823823898312068,0.0705955974578017,0.0815979929755787,0.271624481,36.49740715035237,6.095517944402344e-292,ok,0.0,-0.369765306,-0.351665306,2.059109201,7.430782642,1.189126679,0.809886248,57.52059938,47.44618911,54.81857573,46.49523475,46.49523475,22.15799615,31.61565146,52.14939373,34.45514487,34.45514487,10.24834974,0.064248724,0.963064754,11.99,23.76586,2.986799039,38.05150624,61.94849376,28235.907,1814.121,0.614244253,0.0,0.0,0.0181,1814121000.0,HWC,,,HWC,2967536880.0,0.2262408862190117,0.0823823898312068,2967536880.0,1814121000.0,0.0181,1.0,0.0823823898312068,2.0,2017.0,2016.0,4749117667.197952,0.0514775159268209,0.0,5.0,converged,19.07206949050172,19.0205919745749,19.0205919745749,5.75878804549192e-81,converged,1,0,other,other
IBCP,2019,4997427846.185744,E_pb,False,4997427846.185744,593576730.7764628,2931940932.2062764,128102000.0,0.191261164647664,0.097815291161916,0.1889256786307053,0.044898351,19.670244318360595,1.9395356832334373e-86,insufficient_returns,0.0,0.0071401,0.0285401,1.579465323,4.408688869,0.51613446,0.449072913,22.06022092,33.44864383,80.00530617,45.64813376,45.64813376,21.58687943,38.43670344,70.41860982,44.41530444,44.41530444,8.178833495,0.035936324,1.454181307,13.74,30.80453,2.248689474,17.75055777,82.24944223,3564.694,128.102,0.215813716,0.0,0.0,0.0214,128102000.0,IBCP,,,IBCP,469328385.0,0.199775733789378,,469328385.0,128102000.0,0.0214,1.0,,0.0,2018.0,2018.0,,,,,no_sigma_E,,,,,no_sigma_E,0,0,other,
